Carat,Clarity,Color,Cut,Depth,Price,Table,x,y,z
0.57,VS2,F,Premium,60.3,1754,58,5.4,5.44,3.27
0.57,VS2,F,Premium,59.8,1760,59,5.4,5.37,3.22
0.59,VS2,F,Premium,61.5,1769,58,5.45,5.41,3.34
1.08,VS2,F,Premium,118.9,1786,115,10.71,10.58,6.33
0.54,VS2,F,Premium,62.4,1814,55,5.23,5.19,3.25
0.57,VS2,F,Premium,60.3,1847,58,5.44,5.4,3.27
1.71,VS2,F,Premium,62.3,18791,59,7.57,7.53,4.7
0.55,VS2,F,Premium,59,1931,58,5.38,5.33,3.16
0.56,VS2,F,Premium,60.5,1935,59,5.42,5.33,3.25
0.63,VS2,F,Premium,58.2,1960,61,5.68,5.62,3.29
0.65,VS2,F,Premium,59.6,1970,58,5.65,5.62,3.36
0.54,VS2,F,Premium,62,1989,59,5.22,5.16,3.22
0.62,VS2,F,Premium,62.3,2009,60,5.46,5.39,3.38
0.61,VS2,F,Premium,59.6,2075,61,5.58,5.5,3.3
0.63,VS2,F,Premium,61,2211,61,5.6,5.49,3.38
0.55,VS2,F,Premium,62.7,2376,58,5.28,5.25,3.3
0.73,VS2,F,Premium,58.9,2446,60,5.9,5.81,3.45
0.72,VS2,F,Premium,60.8,2530,58,5.78,5.74,3.5
0.7,VS2,F,Premium,62,2573,56,5.72,5.67,3.53
0.72,VS2,F,Premium,62.7,2607,59,5.75,5.71,3.59
0.72,VS2,F,Premium,61.5,2646,58,5.73,5.69,3.51
1.4,VS2,F,Premium,123.5,2648,119,11.42,11.35,7.03
0.7,VS2,F,Premium,60.2,2657,59,5.78,5.74,3.47
0.73,VS2,F,Premium,62.3,2683,60,5.77,5.73,3.58
0.71,VS2,F,Premium,59.6,2686,59,5.81,5.77,3.45
0.72,VS2,F,Premium,62.1,2724,57,5.73,5.71,3.55
0.71,VS2,F,Premium,62.8,2801,57,5.69,5.64,3.56
0.71,VS2,F,Premium,62.6,2803,58,5.7,5.67,3.56
0.74,VS2,F,Premium,61.7,2805,58,5.85,5.78,3.59
0.7,VS2,F,Premium,60.6,2822,58,5.8,5.72,3.49
0.75,VS2,F,Premium,59.6,2835,59,6.04,5.94,3.57
0.7,VS2,F,Premium,61.7,2838,58,5.69,5.63,3.49
0.73,VS2,F,Premium,59.9,2841,59,5.87,5.77,3.5
0.7,VS2,F,Premium,58.7,2842,61,5.8,5.72,3.38
0.71,VS2,F,Premium,62.6,2853,58,5.67,5.7,3.56
0.78,VS2,F,Premium,62.6,2874,58,5.91,5.82,3.67
1.46,VS2,F,Premium,118.6,2882,115,11.84,11.76,7
0.77,VS2,F,Premium,62.4,3018,59,5.85,5.81,3.64
0.77,VS2,F,Premium,62.1,3218,59,5.85,5.87,3.64
0.8,VS2,F,Premium,62.4,3285,59,5.92,5.85,3.67
0.8,VS2,F,Premium,62,3369,61,5.99,5.91,3.69
0.8,VS2,F,Premium,61.6,3429,58,5.98,6.03,3.7
0.8,VS2,F,Premium,62.1,3502,60,5.92,5.86,3.66
0.2,VS2,F,Premium,62.6,367,59,3.73,3.71,2.33
0.9,VS2,F,Premium,62.3,4838,58,6.16,6.14,3.83
0.93,VS2,F,Premium,61.7,4961,58,6.22,6.29,3.86
0.3,VS2,F,Premium,61.8,524,60,4.27,4.3,2.65
2,VS2,F,Premium,121.8,5606,119,12.49,12.41,7.59
0.33,VS2,F,Premium,60,577,60,4.45,4.49,2.68
1.03,VS2,F,Premium,62.6,5774,58,6.45,6.4,4.02
1.16,VS2,F,Premium,60.5,5781,59,6.86,6.8,4.13
1,VS2,F,Premium,59.9,5864,59,6.46,6.42,3.86
1.06,VS2,F,Premium,61.2,5942,57,6.64,6.49,4.02
1.01,VS2,F,Premium,62.1,5988,60,6.36,6.43,3.97
1.2,VS2,F,Premium,244.70000000000002,605,234,17.2,17.33,10.56
2.02,VS2,F,Premium,123.2,6097,119,12.870000000000001,12.71,7.880000000000001
1,VS2,F,Premium,62.5,6154,54,6.33,6.3,3.95
1.01,VS2,F,Premium,63,6165,58,6.4,6.34,4.01
1.2,VS2,F,Premium,61.4,6182,58,6.8,6.75,4.16
2.79,VS2,F,Premium,552.1,625,528,39.1,39.42999999999999,24.089999999999996
3.0300000000000002,VS2,F,Premium,185.2,6271,175,19.29,19.16,11.87
1.07,VS2,F,Premium,62.4,6274,57,6.55,6.5,4.07
1,VS2,F,Premium,62.2,6296,57,6.43,6.4,3.99
1,VS2,F,Premium,62.2,6328,59,6.37,6.29,3.94
1,VS2,F,Premium,62.6,6352,60,6.29,6.37,3.96
3.0300000000000002,VS2,F,Premium,183.10000000000002,6416,178,19.299999999999997,19.42,11.81
1.01,VS2,F,Premium,60.9,6446,58,6.47,6.41,3.92
1.9400000000000002,VS2,F,Premium,361.9,645,356,26.58,26.720000000000002,16.07
1,VS2,F,Premium,62.6,6468,60,6.37,6.29,3.96
1.02,VS2,F,Premium,61.3,6479,58,6.42,6.54,3.97
1.03,VS2,F,Premium,62,6484,58,6.5,6.46,4.02
3.0300000000000002,VS2,F,Premium,183.2,6533,180,19.36,19.23,11.780000000000001
1.01,VS2,F,Premium,61.6,6587,59,6.39,6.43,3.95
1.02,VS2,F,Premium,61.3,6597,58,6.54,6.42,3.97
2,VS2,F,Premium,124.4,6608,114,12.88,12.719999999999999,7.960000000000001
1,VS2,F,Premium,61.9,6640,59,6.41,6.36,3.95
1.32,VS2,F,Premium,245.39999999999998,666,233,17.650000000000002,17.79,10.870000000000001
1.06,VS2,F,Premium,61.8,6673,60,6.58,6.53,4.05
1.01,VS2,F,Premium,60.8,6702,57,6.52,6.47,3.95
1.01,VS2,F,Premium,61.6,6707,59,6.43,6.39,3.95
0.3,VS2,F,Premium,61.8,673,60,4.3,4.27,2.65
1.02,VS2,F,Premium,62.4,6773,59,6.45,6.4,4.01
1.04,VS2,F,Premium,61.7,6782,59,6.45,6.49,3.99
0.68,VS2,F,Premium,122.4,686,118,8.96,9.05,5.51
1,VS2,F,Premium,60.7,6899,58,6.45,6.36,3.89
1.01,VS2,F,Premium,59.2,6900,61,6.59,6.55,3.89
1.04,VS2,F,Premium,61.9,6908,58,6.55,6.51,4.04
1.01,VS2,F,Premium,61.4,6923,57,6.51,6.45,3.98
1.06,VS2,F,Premium,62.2,6947,57,6.58,6.53,4.08
0.37,VS2,F,Premium,60.5,696,59,4.62,4.67,2.81
1.75,VS2,F,Premium,308.8,706,295,22.500000000000004,22.689999999999998,13.95
1,VS2,F,Premium,59,7072,59,6.54,6.51,3.85
2.27,VS2,F,Premium,125.6,7154,118,13.35,13.21,8.34
1.01,VS2,F,Premium,61.7,7240,58,6.47,6.43,3.98
0.72,VS2,F,Premium,121.9,726,117,9.17,9.239999999999998,5.609999999999999
1.01,VS2,F,Premium,61.2,7277,57.5,6.43,6.45,3.94
1.11,VS2,F,Premium,61.9,7371,58,6.7,6.64,4.13
1.12,VS2,F,Premium,62.8,7437,56,6.67,6.61,4.17
1.85,VS2,F,Premium,306.09999999999997,746,292,23.02,23.23,14.149999999999999
0.31,VS2,F,Premium,60.7,749,61,4.4,4.36,2.66
1.17,VS2,F,Premium,62.4,7568,56,6.76,6.71,4.2
1.08,VS2,F,Premium,62.1,7637,59,6.59,6.54,4.08
0.32,VS2,F,Premium,59.7,773,62,4.43,4.38,2.63
2.6999999999999997,VS2,F,Premium,555.7,776,528,38.839999999999996,38.55,23.889999999999997
4.34,VS2,F,Premium,859.8999999999999,802,822,61.16,60.699999999999996,37.43000000000001
0.36,VS2,F,Premium,62,807,59,4.56,4.51,2.81
1.21,VS2,F,Premium,61.3,8139,58,6.89,6.84,4.21
3.1999999999999997,VS2,F,Premium,610,828,589,44.25,43.900000000000006,26.88
0.4,VS2,F,Premium,61,842,58,4.72,4.79,2.9
1.9800000000000002,VS2,F,Premium,370.1,854,350,26.71,26.490000000000002,16.41
1.22,VS2,F,Premium,62,8576,58,6.86,6.89,4.26
0.82,VS2,F,Premium,120.6,863,118,9.61,9.69,5.82
1.21,VS2,F,Premium,61.6,8660,58,6.88,6.79,4.21
0.36,VS2,F,Premium,58.5,869,58,4.69,4.65,2.73
1.22,VS2,F,Premium,62.3,8731,57,6.84,6.8,4.25
0.35,VS2,F,Premium,60.9,879,57,4.58,4.55,2.78
1.2,VS2,F,Premium,60.4,8796,59,6.91,6.89,4.17
1.7000000000000002,VS2,F,Premium,311.6,880,291,22.43,22.25,13.919999999999998
0.42,VS2,F,Premium,61.9,884,58,4.76,4.8,2.96
1.25,VS2,F,Premium,61.5,8840,60,6.93,6.89,4.25
1.23,VS2,F,Premium,59.6,8855,58,6.94,7.02,4.16
1.21,VS2,F,Premium,60.1,8870,55,7.01,6.91,4.18
0.37,VS2,F,Premium,60.5,894,59,4.67,4.62,2.81
1.2,VS2,F,Premium,62.8,8964,59,6.78,6.69,4.23
1.23,VS2,F,Premium,59.6,9016,58,7.02,6.94,4.16
0.43,VS2,F,Premium,59.8,905,58,4.89,4.94,2.94
0.7,VS2,F,Premium,122.9,906,118,9.11,9.06,5.58
1.23,VS2,F,Premium,60.8,9122,59,6.94,6.9,4.21
0.44,VS2,F,Premium,62.2,926,58,4.83,4.88,3.02
0.36,VS2,F,Premium,60.5,932,60,4.61,4.55,2.77
1.24,VS2,F,Premium,62.2,9411,58,6.89,6.84,4.27
0.84,VS2,F,Premium,123.6,945,117,9.620000000000001,9.51,5.91
1.1099999999999999,VS2,F,Premium,183.7,957,176,13.899999999999999,13.76,8.47
1.29,VS2,F,Premium,182.1,968,174,14.65,14.54,8.86
1.25,VS2,F,Premium,60.8,9702,58,6.98,6.93,4.23
0.44,VS2,F,Premium,62.2,990,58,4.88,4.83,3.02
1.3,VS2,F,Premium,60.4,9909,59,7.06,7.12,4.28
1.21,VS2,F,Very Good,60.1,10283,58,6.85,6.92,4.14
0.41,VS2,F,Very Good,63.2,1107,57,4.76,4.74,3
1.45,VS2,F,Very Good,62.6,11667,58,7.12,7.2,4.48
0.48,VS2,F,Very Good,61.1,1251,58,5.05,5.11,3.11
0.46,VS2,F,Very Good,59.9,1258,55,5.06,5.08,3.04
1.5,VS2,F,Very Good,62.6,12870,59,7.22,7.31,4.55
1.51,VS2,F,Very Good,63.7,13012,60,7.2,7.24,4.6
1.5,VS2,F,Very Good,63.9,13037,57,7.16,7.23,4.6
0.48,VS2,F,Very Good,62.6,1311,55,5,5.07,3.15
1.52,VS2,F,Very Good,60.9,13215,56,7.38,7.44,4.51
0.5,VS2,F,Very Good,60.6,1333,59,5.03,5.13,3.08
0.5,VS2,F,Very Good,60.8,1357,61,5.04,5.09,3.08
0.5,VS2,F,Very Good,62.7,1396,56,5.04,5.07,3.17
0.5,VS2,F,Very Good,62.8,1402,57,5.05,5.08,3.18
0.5,VS2,F,Very Good,62.6,1404,54,5.1,5.13,3.2
3.02,VS2,F,Very Good,123.6,14165,117,14.530000000000001,14.73,9.04
1.58,VS2,F,Very Good,59.9,14308,61,7.5,7.6,4.52
1.5,VS2,F,Very Good,185.1,1436,177,15.21,15.32,9.42
0.52,VS2,F,Very Good,63.9,1550,57,5.08,5.12,3.26
1.52,VS2,F,Very Good,62.9,15649,53.3,7.31,7.36,4.61
0.51,VS2,F,Very Good,62.9,1569,57,5.09,5.11,3.21
0.51,VS2,F,Very Good,63.1,1574,57,5.1,5.08,3.21
0.53,VS2,F,Very Good,62.7,1592,57,5.1,5.14,3.21
0.51,VS2,F,Very Good,60.6,1601,60,5.18,5.22,3.15
1.5,VS2,F,Very Good,59.1,16048,59,7.45,7.48,4.41
0.52,VS2,F,Very Good,62.4,1607,57,5.12,5.13,3.2
0.59,VS2,F,Very Good,62.9,1622,55,5.32,5.39,3.37
0.55,VS2,F,Very Good,62.5,1625,56,5.23,5.27,3.28
0.56,VS2,F,Very Good,60,1627,57,5.34,5.39,3.22
1.66,VS2,F,Very Good,61.4,16294,58,7.63,7.68,4.7
0.53,VS2,F,Very Good,61.9,1631,58,5.17,5.2,3.21
0.53,VS2,F,Very Good,63.4,1636,56,5.16,5.13,3.26
0.54,VS2,F,Very Good,60.9,1639,55,5.25,5.31,3.21
0.52,VS2,F,Very Good,60,1680,61.5,5.19,5.23,3.13
0.53,VS2,F,Very Good,59.2,1693,58,5.29,5.31,3.14
1.71,VS2,F,Very Good,58.5,17052,61,7.88,7.79,4.58
0.59,VS2,F,Very Good,61.8,1723,58,5.35,5.4,3.32
0.54,VS2,F,Very Good,63,1745,56.8,5.18,5.22,3.28
0.57,VS2,F,Very Good,59.5,1754,57,5.39,5.43,3.22
0.59,VS2,F,Very Good,62,1764,58,5.35,5.42,3.34
0.51,VS2,F,Very Good,58.6,1774,58,5.22,5.29,3.08
1.1,VS2,F,Very Good,123.7,1777,111.5,10.54,10.579999999999998,6.529999999999999
0.59,VS2,F,Very Good,60.1,1813,57,5.44,5.48,3.28
1.79,VS2,F,Very Good,62.8,18429,59,7.7,7.8,4.87
0.54,VS2,F,Very Good,62,1889,59,5.16,5.22,3.22
0.58,VS2,F,Very Good,60.7,1914,63,5.39,5.36,3.26
0.6,VS2,F,Very Good,59.5,1940,57.8,5.48,5.56,3.28
0.61,VS2,F,Very Good,61.8,1989,56,5.42,5.46,3.36
0.62,VS2,F,Very Good,59.8,2041,58,5.55,5.59,3.33
0.6,VS2,F,Very Good,60.8,2270,56,5.45,5.48,3.32
0.7,VS2,F,Very Good,62.2,2325,56,5.67,5.75,3.55
0.7,VS2,F,Very Good,61,2362,59,5.69,5.75,3.49
1.4,VS2,F,Very Good,121.9,2400,114,11.47,11.55,7.02
0.7,VS2,F,Very Good,60.5,2437,58,5.78,5.83,3.51
0.7,VS2,F,Very Good,63,2507,58,5.59,5.62,3.53
0.7,VS2,F,Very Good,62.8,2552,58,5.6,5.64,3.53
0.71,VS2,F,Very Good,63.1,2588,58,5.65,5.7,3.58
0.71,VS2,F,Very Good,63.5,2630,60,5.64,5.67,3.59
0.71,VS2,F,Very Good,60.6,2697,58,5.74,5.81,3.5
1.4,VS2,F,Very Good,123.30000000000001,2737,123,11.2,11.29,6.93
0.7,VS2,F,Very Good,61.7,2744,60,5.63,5.65,3.48
0.7,VS2,F,Very Good,61.7,2762,63,5.64,5.61,3.47
0.74,VS2,F,Very Good,61.3,2775,61,5.8,5.84,3.57
0.7,VS2,F,Very Good,63.6,2780,57,5.61,5.65,3.58
0.7,VS2,F,Very Good,62.9,2803,58,5.63,5.65,3.55
1.4,VS2,F,Very Good,121.8,2812,116,11.39,11.57,6.99
0.72,VS2,F,Very Good,62.5,2832,58,5.71,5.75,3.58
0.71,VS2,F,Very Good,61.3,2860,61,5.68,5.73,3.5
0.71,VS2,F,Very Good,59.5,2918,58,5.82,5.87,3.48
0.72,VS2,F,Very Good,63.3,2931,57,5.69,5.72,3.61
0.7,VS2,F,Very Good,62.4,2956,57,5.67,5.71,3.55
0.71,VS2,F,Very Good,59.6,2994,56,5.84,5.88,3.49
1.48,VS2,F,Very Good,124.1,3238,116,11.54,11.61,7.18
0.8,VS2,F,Very Good,63.3,3283,59.8,5.79,5.83,3.68
0.78,VS2,F,Very Good,62.2,3429,58,5.86,5.9,3.66
0.8,VS2,F,Very Good,62.1,3471,60,5.86,5.92,3.66
0.26,VS2,F,Very Good,62.5,381,55,4.05,4.08,2.54
0.92,VS2,F,Very Good,245.4,402,231,15.809999999999999,15.97,9.74
0.72,VS2,F,Very Good,183.9,419,175,12.040000000000001,12.11,7.4
0.9,VS2,F,Very Good,59.6,4397,59,6.27,6.31,3.75
0.9,VS2,F,Very Good,63.4,4400,58,6.07,6.11,3.86
0.9,VS2,F,Very Good,63.2,4504,58,6.11,6.16,3.88
0.52,VS2,F,Very Good,125.3,453,117,8.1,8.15,5.09
0.91,VS2,F,Very Good,60.8,4606,57,6.24,6.25,3.8
0.24,VS2,F,Very Good,61.3,461,54,4.02,4.07,2.47
0.9,VS2,F,Very Good,63.4,4637,57,6.19,6.08,3.89
0.9,VS2,F,Very Good,61.9,4678,57,6.17,6.23,3.84
0.9,VS2,F,Very Good,63.2,4715,59,6.08,6.04,3.83
0.56,VS2,F,Very Good,122.5,487,116,8.36,8.45,5.15
0.91,VS2,F,Very Good,62.1,4917,58,6.19,6.24,3.86
0.9,VS2,F,Very Good,62.3,4924,58,6.14,6.16,3.83
0.26,VS2,F,Very Good,61.4,499,56,4.09,4.12,2.53
0.62,VS2,F,Very Good,124.80000000000001,500,111,8.649999999999999,8.75,5.43
0.9,VS2,F,Very Good,62.7,5160,58,6.12,6.19,3.86
0.27,VS2,F,Very Good,61.8,518,57,4.14,4.18,2.57
1.1,VS2,F,Very Good,63.5,5218,55,6.58,6.52,4.16
0.8999999999999999,VS2,F,Very Good,183.2,524,170,12.970000000000002,13.07,7.95
1,VS2,F,Very Good,61.9,5505,59,6.34,6.38,3.94
0.32,VS2,F,Very Good,61.4,556,58,4.37,4.42,2.7
1.01,VS2,F,Very Good,61,5560,59,6.39,6.46,3.92
1,VS2,F,Very Good,62.7,5759,56,6.29,6.34,3.96
0.62,VS2,F,Very Good,119,583,122,8.8,8.88,5.26
1.01,VS2,F,Very Good,59.9,5988,61,6.46,6.5,3.88
1.02,VS2,F,Very Good,63.3,6007,58,6.36,6.38,4.03
1,VS2,F,Very Good,61.6,6013,56,6.42,6.47,3.97
0.32,VS2,F,Very Good,61.2,602,58,4.38,4.41,2.69
1.5,VS2,F,Very Good,314.2,605,286,21.31,21.46,13.44
2.02,VS2,F,Very Good,125.2,6159,115,12.75,12.85,8.01
1,VS2,F,Very Good,62.2,6183,57,6.4,6.43,3.99
1.01,VS2,F,Very Good,59.1,6196,59,6.58,6.65,3.91
0.32,VS2,F,Very Good,61.5,624,59.7,4.32,4.39,2.68
1.24,VS2,F,Very Good,250,625,227,17.23,17.4,10.82
1.01,VS2,F,Very Good,59.2,6257,59,6.49,6.61,3.88
1.01,VS2,F,Very Good,63.1,6267,56,6.41,6.37,4.03
1.01,VS2,F,Very Good,63.1,6271,60,6.39,6.29,4
1,VS2,F,Very Good,63.2,6296,59,6.35,6.3,4
2.08,VS2,F,Very Good,125.80000000000001,6319,115,12.94,12.91,8.129999999999999
1,VS2,F,Very Good,62.9,6352,55,6.34,6.38,4
1.04,VS2,F,Very Good,61,6361,60,6.54,6.48,3.97
1,VS2,F,Very Good,63.3,6382,55,6.34,6.29,4
1.04,VS2,F,Very Good,59,6405,57,6.64,6.69,3.93
0.32,VS2,F,Very Good,59.6,642,56,4.48,4.51,2.68
1.28,VS2,F,Very Good,246.60000000000002,645,227,17.48,17.61,10.82
2.04,VS2,F,Very Good,121.1,6479,116,12.989999999999998,13.120000000000001,7.9
1,VS2,F,Very Good,61.1,6619,60,6.36,6.43,3.91
1.06,VS2,F,Very Good,62.7,6627,55,6.54,6.5,4.09
1.02,VS2,F,Very Good,63.2,6659,57,6.34,6.41,4.03
0.66,VS2,F,Very Good,123.6,666,115,8.84,8.93,5.49
0.31,VS2,F,Very Good,61.4,667,58.4,4.37,4.4,2.69
1.01,VS2,F,Very Good,63.6,6714,59,6.3,6.34,4.02
1.01,VS2,F,Very Good,62.3,6770,59,6.37,6.41,3.98
1,VS2,F,Very Good,63.4,6818,58,6.3,6.39,4.02
1.06,VS2,F,Very Good,62.2,6823,57,6.53,6.58,4.08
1,VS2,F,Very Good,63.8,6841,56.9,6.29,6.36,4.04
0.34,VS2,F,Very Good,62.9,686,58,4.44,4.46,2.8
1.02,VS2,F,Very Good,62.8,6911,57,6.36,6.41,4.01
1.12,VS2,F,Very Good,62,6925,58,6.63,6.69,4.13
1,VS2,F,Very Good,61.9,6927,58,6.41,6.49,3.99
1.01,VS2,F,Very Good,60.5,6944,59,6.51,6.54,3.95
1,VS2,F,Very Good,62.8,6957,57,6.29,6.35,3.97
1.09,VS2,F,Very Good,61.4,6990,54,6.66,6.7,4.1
1.01,VS2,F,Very Good,61.1,7037,58,6.45,6.51,3.96
0.35,VS2,F,Very Good,61.1,706,62,4.5,4.54,2.76
0.36,VS2,F,Very Good,63.1,708,57,4.53,4.51,2.85
1.01,VS2,F,Very Good,62.1,7098,57,6.38,6.43,3.98
1.2,VS2,F,Very Good,62.4,7114,58,6.76,6.8,4.23
1.01,VS2,F,Very Good,63.8,7135,55,6.31,6.38,4.05
0.3,VS2,F,Very Good,63.4,725,59,4.25,4.23,2.69
1.1,VS2,F,Very Good,62.7,7272,58.5,6.5,6.59,4.1
1.14,VS2,F,Very Good,58.3,7293,60,6.87,6.91,4.02
0.68,VS2,F,Very Good,124,730,115.7,8.89,8.96,5.54
1,VS2,F,Very Good,61.1,7343,60,6.4,6.46,3.93
1.01,VS2,F,Very Good,62.9,7411,55,6.36,6.42,4.02
1.17,VS2,F,Very Good,62.4,7432,56,6.71,6.76,4.2
0.38,VS2,F,Very Good,59.7,752,57,4.73,4.79,2.84
1.06,VS2,F,Very Good,61.5,7706,58,6.53,6.57,4.03
0.32,VS2,F,Very Good,63.3,773,57,4.38,4.34,2.76
1.16,VS2,F,Very Good,60.2,7803,63,6.79,6.7,4.07
1.21,VS2,F,Very Good,63.5,7826,58,6.76,6.73,4.28
0.42,VS2,F,Very Good,60.1,790,61,4.84,4.88,2.92
1.21,VS2,F,Very Good,63.5,7928,55,6.77,6.71,4.28
0.38,VS2,F,Very Good,62.8,800,57,4.58,4.62,2.89
0.31,VS2,F,Very Good,63.4,802,56,4.34,4.31,2.74
1.14,VS2,F,Very Good,59,8131,60,6.84,6.81,4.03
0.78,VS2,F,Very Good,120.8,821,120,9.370000000000001,9.440000000000001,5.68
1.2,VS2,F,Very Good,61.1,8232,58,6.82,6.86,4.18
0.32,VS2,F,Very Good,63.2,828,58,4.35,4.32,2.74
0.39,VS2,F,Very Good,60.1,832,56,4.77,4.82,2.88
1.2,VS2,F,Very Good,62.6,8334,56,6.73,6.78,4.23
0.4,VS2,F,Very Good,62.9,842,57,4.69,4.72,2.96
0.33,VS2,F,Very Good,63.2,854,56,4.41,4.39,2.78
1.22,VS2,F,Very Good,62.3,8575,57,6.8,6.84,4.25
1.64,VS2,F,Very Good,250.8,863,230,18.880000000000003,19.04,11.89
0.4,VS2,F,Very Good,63.6,867,56,4.66,4.68,2.97
1.21,VS2,F,Very Good,60.1,8711,55,6.91,7.01,4.18
1.24,VS2,F,Very Good,60.9,8907,60,6.96,6.93,4.23
1.24,VS2,F,Very Good,59.6,8929,59,7,7.07,4.19
1.2,VS2,F,Very Good,61.8,9007,58,6.75,6.78,4.18
1.29,VS2,F,Very Good,183.7,905,173,14.48,14.64,8.91
0.76,VS2,F,Very Good,123.8,906,109.4,9.27,9.370000000000001,5.78
1.25,VS2,F,Very Good,62.5,9377,59,6.81,6.89,4.28
1.51,VS2,G,Fair,58.1,10553,67,7.59,7.49,4.38
1.52,VS2,G,Fair,55.2,10623,66,7.72,7.67,4.26
1.5,VS2,G,Fair,66.2,10644,53,7.12,7.08,4.7
1.5,VS2,G,Fair,64.4,12787,56,7.16,7.09,4.59
0.35,VS2,G,Fair,65.9,1415,54,5.57,5.53,3.66
1.7,VS2,G,Fair,64.5,14860,58,7.51,7.43,4.82
2,VS2,G,Fair,67.6,18515,58,7.65,7.61,5.16
0.7,VS2,G,Fair,57.3,2273,63,5.78,5.84,3.33
0.72,VS2,G,Fair,64.6,2306,55,5.66,5.71,3.67
0.7,VS2,G,Fair,64.4,2657,56,5.64,5.57,3.61
1.01,VS2,G,Fair,65.7,4072,54,6.32,6.28,4.14
0.9,VS2,G,Fair,65.8,4309,61,5.99,5.96,3.93
1.01,VS2,G,Fair,66.8,4480,56,6.15,6.09,4.09
0.91,VS2,G,Fair,64.9,4860,54,6.04,6.08,3.93
1.01,VS2,G,Fair,64.4,4887,58,6.25,6.18,4
1.01,VS2,G,Fair,68.9,5294,60,6.06,6.02,4.17
1,VS2,G,Fair,67.6,5484,57,6.2,6.13,4.17
1.01,VS2,G,Fair,65.1,5950,56,6.2,6.15,4.02
0.4,VS2,G,Fair,64.6,722,55,4.62,4.64,2.99
1.01,VS2,G,Good,63.6,10181,56,6.31,6.24,3.99
1.5,VS2,G,Good,63.7,10669,57,7.29,7.25,4.63
1.5,VS2,G,Good,59,11294,58,7.41,7.45,4.38
1.5,VS2,G,Good,63.8,11508,56,7.2,7.15,4.58
1.51,VS2,G,Good,64.2,11640,54,7.18,7.27,4.64
1.51,VS2,G,Good,64.2,11746,54,7.27,7.18,4.64
1.57,VS2,G,Good,57.8,12547,60,7.66,7.6,4.41
0.5,VS2,G,Good,59.3,1259,65,5.1,5.12,3.03
1.51,VS2,G,Good,63.3,12756,60,7.2,7.28,4.58
1.5,VS2,G,Good,63.6,12787,60,7.24,7.2,4.59
1.5,VS2,G,Good,61.4,13307,58.8,7.32,7.37,4.5
0.51,VS2,G,Good,63.9,1343,56,5.07,5.1,3.25
0.52,VS2,G,Good,63.3,1349,57,5.09,5.11,3.23
0.53,VS2,G,Good,63.4,1395,58,5.13,5.16,3.26
1.08,VS2,G,Good,126.80000000000001,1422,111,10.29,10.370000000000001,6.55
0.51,VS2,G,Good,63.9,1443,56,5.1,5.07,3.25
1.66,VS2,G,Good,63.2,15091,56,7.49,7.61,4.77
0.58,VS2,G,Good,58.4,1605,59,5.4,5.46,3.17
0.57,VS2,G,Good,64.1,1613,55,5.28,5.27,3.38
0.54,VS2,G,Good,56.9,1637,62,5.42,5.4,3.08
2,VS2,G,Good,64.1,17898,55,7.94,7.88,5.07
0.57,VS2,G,Good,58.2,1816,66,5.34,5.45,3.14
0.61,VS2,G,Good,61.2,1821,62.8,5.38,5.42,3.3
0.64,VS2,G,Good,64.1,1906,55.3,5.43,5.45,3.49
0.71,VS2,G,Good,63.5,2029,59,5.63,5.67,3.59
0.67,VS2,G,Good,57.5,2131,60.1,5.78,5.83,3.34
0.7,VS2,G,Good,63.1,2282,58,5.66,5.69,3.58
0.72,VS2,G,Good,63.4,2311,53,5.72,5.79,3.64
0.74,VS2,G,Good,64.2,2322,53,5.72,5.69,3.66
0.7,VS2,G,Good,62.1,2367,61,5.68,5.69,3.53
0.7,VS2,G,Good,64.3,2488,56,5.51,5.58,3.57
0.7,VS2,G,Good,63.8,2496,55,5.66,5.59,3.59
0.71,VS2,G,Good,64,2599,55,5.65,5.67,3.62
0.7,VS2,G,Good,63.1,2633,55,5.61,5.64,3.55
0.71,VS2,G,Good,58.9,2649,61,5.81,5.84,3.43
0.7,VS2,G,Good,62.6,2699,61,5.57,5.61,3.5
0.72,VS2,G,Good,59.7,2776,60.5,5.8,5.84,3.47
0.82,VS2,G,Good,64,2805,57,5.92,5.89,3.78
0.83,VS2,G,Good,63.7,3195,60.9,5.84,5.92,3.75
0.84,VS2,G,Good,63.6,3370,59,5.89,5.94,3.76
0.9,VS2,G,Good,63.9,3859,61,5.97,6.01,3.83
0.9,VS2,G,Good,63.6,4022,59,6.1,6.04,3.86
0.9,VS2,G,Good,63.6,4093,59,6.04,6.1,3.86
0.9,VS2,G,Good,64.4,4135,62,5.97,6.02,3.86
0.9,VS2,G,Good,60.8,4210,56,6.14,6.19,3.75
0.3,VS2,G,Good,63.5,456,58,4.24,4.29,2.71
1,VS2,G,Good,64.1,5002,58,6.22,6.32,4.02
1.01,VS2,G,Good,60.2,5050,65,6.55,6.48,3.92
0.31,VS2,G,Good,63.2,507,58,4.28,4.3,2.71
1,VS2,G,Good,63.8,5148,59,6.26,6.34,4.02
0.6,VS2,G,Good,126.6,526,110,8.5,8.56,5.4
1.01,VS2,G,Good,63.8,5279,57,6.27,6.34,4.02
1.01,VS2,G,Good,64.4,5418,58,6.23,6.31,4.04
0.9299999999999999,VS2,G,Good,189.6,544,173,12.899999999999999,13.04,8.200000000000001
1,VS2,G,Good,63.7,5484,57,6.32,6.28,4.01
1.01,VS2,G,Good,62,5497,61,6.29,6.38,3.93
